countryName,countryCode,regionCode,maxLength,maxLWH,method,minWeight,maxWeight,rate
BERMUDA,BM,2,NULL,NULL,Printed Matter Registered Airmail,600,650,1640
BERMUDA,BM,2,NULL,NULL,Printed Matter Registered Airmail,650,700,1730
BERMUDA,BM,2,NULL,NULL,Printed Matter Registered Airmail,700,750,1820
BERMUDA,BM,2,NULL,NULL,Printed Matter Registered Airmail,750,800,1910
BERMUDA,BM,2,NULL,NULL,Printed Matter Registered Airmail,800,850,2000
BERMUDA,BM,2,NULL,NULL,Printed Matter Registered Airmail,850,900,2090
BERMUDA,BM,2,NULL,NULL,Printed Matter Registered Airmail,900,950,2180
BERMUDA,BM,2,NULL,NULL,Printed Matter Registered Airmail,950,1000,2270
BERMUDA,BM,2,NULL,NULL,Printed Matter Registered Airmail,1000,1250,2495
BERMUDA,BM,2,NULL,NULL,Printed Matter Registered Airmail,1250,1500,2720
BERMUDA,BM,2,NULL,NULL,Printed Matter Registered Airmail,1500,1750,2945
BERMUDA,BM,2,NULL,NULL,Printed Matter Registered Airmail,1750,2000,3170
BERMUDA,BM,2,NULL,NULL,Printed Matter Registered Airmail,2000,2250,3395
BERMUDA,BM,2,NULL,NULL,Printed Matter Registered Airmail,2250,2500,3620
BERMUDA,BM,2,NULL,NULL,Printed Matter Registered Airmail,2500,2750,3845
BERMUDA,BM,2,NULL,NULL,Printed Matter Registered Airmail,2750,3000,4070
BERMUDA,BM,2,NULL,NULL,Printed Matter Registered Airmail,3000,3500,4520
BERMUDA,BM,2,NULL,NULL,Printed Matter Registered Airmail,3500,4000,4970
BERMUDA,BM,2,NULL,NULL,Printed Matter Registered Airmail,4000,4500,5420
BERMUDA,BM,2,NULL,NULL,Printed Matter Registered Airmail,4500,5000,5870
BHUTAN,BT,1,NULL,NULL,Printed Matter Registered Airmail,0,20,480
BHUTAN,BT,1,NULL,NULL,Printed Matter Registered Airmail,20,25,500
BHUTAN,BT,1,NULL,NULL,Printed Matter Registered Airmail,25,50,530
BHUTAN,BT,1,NULL,NULL,Printed Matter Registered Airmail,50,100,600
BHUTAN,BT,1,NULL,NULL,Printed Matter Registered Airmail,100,150,670
BHUTAN,BT,1,NULL,NULL,Printed Matter Registered Airmail,150,200,740
BHUTAN,BT,1,NULL,NULL,Printed Matter Registered Airmail,200,250,810
BHUTAN,BT,1,NULL,NULL,Printed Matter Registered Airmail,250,300,880
BHUTAN,BT,1,NULL,NULL,Printed Matter Registered Airmail,300,350,950
BHUTAN,BT,1,NULL,NULL,Printed Matter Registered Airmail,350,400,1020
BHUTAN,BT,1,NULL,NULL,Printed Matter Registered Airmail,400,450,1090
BHUTAN,BT,1,NULL,NULL,Printed Matter Registered Airmail,450,500,1160
BHUTAN,BT,1,NULL,NULL,Printed Matter Registered Airmail,500,550,1230
BHUTAN,BT,1,NULL,NULL,Printed Matter Registered Airmail,550,600,1300
BHUTAN,BT,1,NULL,NULL,Printed Matter Registered Airmail,600,650,1370
BHUTAN,BT,1,NULL,NULL,Printed Matter Registered Airmail,650,700,1440
BHUTAN,BT,1,NULL,NULL,Printed Matter Registered Airmail,700,750,1510
BHUTAN,BT,1,NULL,NULL,Printed Matter Registered Airmail,750,800,1580
BHUTAN,BT,1,NULL,NULL,Printed Matter Registered Airmail,800,850,1650
BHUTAN,BT,1,NULL,NULL,Printed Matter Registered Airmail,850,900,1720
BHUTAN,BT,1,NULL,NULL,Printed Matter Registered Airmail,900,950,1790
BHUTAN,BT,1,NULL,NULL,Printed Matter Registered Airmail,950,1000,1860
BHUTAN,BT,1,NULL,NULL,Printed Matter Registered Airmail,1000,1250,2035
BHUTAN,BT,1,NULL,NULL,Printed Matter Registered Airmail,1250,1500,2210
BHUTAN,BT,1,NULL,NULL,Printed Matter Registered Airmail,1500,1750,2385
BHUTAN,BT,1,NULL,NULL,Printed Matter Registered Airmail,1750,2000,2560
BHUTAN,BT,1,NULL,NULL,Printed Matter Registered Airmail,2000,2250,2735
BHUTAN,BT,1,NULL,NULL,Printed Matter Registered Airmail,2250,2500,2910
BHUTAN,BT,1,NULL,NULL,Printed Matter Registered Airmail,2500,2750,3085
BHUTAN,BT,1,NULL,NULL,Printed Matter Registered Airmail,2750,3000,3260
BHUTAN,BT,1,NULL,NULL,Printed Matter Registered Airmail,3000,3500,3610
BHUTAN,BT,1,NULL,NULL,Printed Matter Registered Airmail,3500,4000,3960
BHUTAN,BT,1,NULL,NULL,Printed Matter Registered Airmail,4000,4500,4310
BHUTAN,BT,1,NULL,NULL,Printed Matter Registered Airmail,4500,5000,4660
BOLIVIA,BO,3,NULL,NULL,Printed Matter Registered Airmail,0,20,500
BOLIVIA,BO,3,NULL,NULL,Printed Matter Registered Airmail,20,25,540
BOLIVIA,BO,3,NULL,NULL,Printed Matter Registered Airmail,25,50,580
BOLIVIA,BO,3,NULL,NULL,Printed Matter Registered Airmail,50,100,700
BOLIVIA,BO,3,NULL,NULL,Printed Matter Registered Airmail,100,150,820
BOLIVIA,BO,3,NULL,NULL,Printed Matter Registered Airmail,150,200,940
BOLIVIA,BO,3,NULL,NULL,Printed Matter Registered Airmail,200,250,1060
BOLIVIA,BO,3,NULL,NULL,Printed Matter Registered Airmail,250,300,1180
BOLIVIA,BO,3,NULL,NULL,Printed Matter Registered Airmail,300,350,1300
BOLIVIA,BO,3,NULL,NULL,Printed Matter Registered Airmail,350,400,1420
BOLIVIA,BO,3,NULL,NULL,Printed Matter Registered Airmail,400,450,1540
BOLIVIA,BO,3,NULL,NULL,Printed Matter Registered Airmail,450,500,1660
BOLIVIA,BO,3,NULL,NULL,Printed Matter Registered Airmail,500,550,1780
BOLIVIA,BO,3,NULL,NULL,Printed Matter Registered Airmail,550,600,1900
BOLIVIA,BO,3,NULL,NULL,Printed Matter Registered Airmail,600,650,2020
BOLIVIA,BO,3,NULL,NULL,Printed Matter Registered Airmail,650,700,2140
BOLIVIA,BO,3,NULL,NULL,Printed Matter Registered Airmail,700,750,2260
BOLIVIA,BO,3,NULL,NULL,Printed Matter Registered Airmail,750,800,2380
BOLIVIA,BO,3,NULL,NULL,Printed Matter Registered Airmail,800,850,2500
BOLIVIA,BO,3,NULL,NULL,Printed Matter Registered Airmail,850,900,2620
BOLIVIA,BO,3,NULL,NULL,Printed Matter Registered Airmail,900,950,2740
BOLIVIA,BO,3,NULL,NULL,Printed Matter Registered Airmail,950,1000,2860
BOLIVIA,BO,3,NULL,NULL,Printed Matter Registered Airmail,1000,1250,3160
BOLIVIA,BO,3,NULL,NULL,Printed Matter Registered Airmail,1250,1500,3460
BOLIVIA,BO,3,NULL,NULL,Printed Matter Registered Airmail,1500,1750,3760
BOLIVIA,BO,3,NULL,NULL,Printed Matter Registered Airmail,1750,2000,4060
BOLIVIA,BO,3,NULL,NULL,Printed Matter Registered Airmail,2000,2250,4360
BOLIVIA,BO,3,NULL,NULL,Printed Matter Registered Airmail,2250,2500,4660
BOLIVIA,BO,3,NULL,NULL,Printed Matter Registered Airmail,2500,2750,4960
BOLIVIA,BO,3,NULL,NULL,Printed Matter Registered Airmail,2750,3000,5260
BOLIVIA,BO,3,NULL,NULL,Printed Matter Registered Airmail,3000,3500,5860
BOLIVIA,BO,3,NULL,NULL,Printed Matter Registered Airmail,3500,4000,6460
BOLIVIA,BO,3,NULL,NULL,Printed Matter Registered Airmail,4000,4500,7060
BOLIVIA,BO,3,NULL,NULL,Printed Matter Registered Airmail,4500,5000,7660
BOSNIA AND HERZEGOVINA,BA,2,NULL,NULL,Printed Matter Registered Airmail,0,20,490
BOSNIA AND HERZEGOVINA,BA,2,NULL,NULL,Printed Matter Registered Airmail,20,25,520
BOSNIA AND HERZEGOVINA,BA,2,NULL,NULL,Printed Matter Registered Airmail,25,50,560
BOSNIA AND HERZEGOVINA,BA,2,NULL,NULL,Printed Matter Registered Airmail,50,100,650
BOSNIA AND HERZEGOVINA,BA,2,NULL,NULL,Printed Matter Registered Airmail,100,150,740
BOSNIA AND HERZEGOVINA,BA,2,NULL,NULL,Printed Matter Registered Airmail,150,200,830
BOSNIA AND HERZEGOVINA,BA,2,NULL,NULL,Printed Matter Registered Airmail,200,250,920
BOSNIA AND HERZEGOVINA,BA,2,NULL,NULL,Printed Matter Registered Airmail,250,300,1010
BOSNIA AND HERZEGOVINA,BA,2,NULL,NULL,Printed Matter Registered Airmail,300,350,1100
BOSNIA AND HERZEGOVINA,BA,2,NULL,NULL,Printed Matter Registered Airmail,350,400,1190
BOSNIA AND HERZEGOVINA,BA,2,NULL,NULL,Printed Matter Registered Airmail,400,450,1280
BOSNIA AND HERZEGOVINA,BA,2,NULL,NULL,Printed Matter Registered Airmail,450,500,1370
BOSNIA AND HERZEGOVINA,BA,2,NULL,NULL,Printed Matter Registered Airmail,500,550,1460
BOSNIA AND HERZEGOVINA,BA,2,NULL,NULL,Printed Matter Registered Airmail,550,600,1550
BOSNIA AND HERZEGOVINA,BA,2,NULL,NULL,Printed Matter Registered Airmail,600,650,1640
BOSNIA AND HERZEGOVINA,BA,2,NULL,NULL,Printed Matter Registered Airmail,650,700,1730
BOSNIA AND HERZEGOVINA,BA,2,NULL,NULL,Printed Matter Registered Airmail,700,750,1820
BOSNIA AND HERZEGOVINA,BA,2,NULL,NULL,Printed Matter Registered Airmail,750,800,1910
BOSNIA AND HERZEGOVINA,BA,2,NULL,NULL,Printed Matter Registered Airmail,800,850,2000
BOSNIA AND HERZEGOVINA,BA,2,NULL,NULL,Printed Matter Registered Airmail,850,900,2090
BOSNIA AND HERZEGOVINA,BA,2,NULL,NULL,Printed Matter Registered Airmail,900,950,2180
BOSNIA AND HERZEGOVINA,BA,2,NULL,NULL,Printed Matter Registered Airmail,950,1000,2270
BOSNIA AND HERZEGOVINA,BA,2,NULL,NULL,Printed Matter Registered Airmail,1000,1250,2495
BOSNIA AND HERZEGOVINA,BA,2,NULL,NULL,Printed Matter Registered Airmail,1250,1500,2720
BOSNIA AND HERZEGOVINA,BA,2,NULL,NULL,Printed Matter Registered Airmail,1500,1750,2945
BOSNIA AND HERZEGOVINA,BA,2,NULL,NULL,Printed Matter Registered Airmail,1750,2000,3170
BOSNIA AND HERZEGOVINA,BA,2,NULL,NULL,Printed Matter Registered Airmail,2000,2250,3395
BOSNIA AND HERZEGOVINA,BA,2,NULL,NULL,Printed Matter Registered Airmail,2250,2500,3620
BOSNIA AND HERZEGOVINA,BA,2,NULL,NULL,Printed Matter Registered Airmail,2500,2750,3845
BOSNIA AND HERZEGOVINA,BA,2,NULL,NULL,Printed Matter Registered Airmail,2750,3000,4070
BOSNIA AND HERZEGOVINA,BA,2,NULL,NULL,Printed Matter Registered Airmail,3000,3500,4520
BOSNIA AND HERZEGOVINA,BA,2,NULL,NULL,Printed Matter Registered Airmail,3500,4000,4970
BOSNIA AND HERZEGOVINA,BA,2,NULL,NULL,Printed Matter Registered Airmail,4000,4500,5420
BOSNIA AND HERZEGOVINA,BA,2,NULL,NULL,Printed Matter Registered Airmail,4500,5000,5870
BOTSWANA,BW,3,NULL,NULL,Printed Matter Registered Airmail,0,20,500
BOTSWANA,BW,3,NULL,NULL,Printed Matter Registered Airmail,20,25,540
BOTSWANA,BW,3,NULL,NULL,Printed Matter Registered Airmail,25,50,580
BOTSWANA,BW,3,NULL,NULL,Printed Matter Registered Airmail,50,100,700
BOTSWANA,BW,3,NULL,NULL,Printed Matter Registered Airmail,100,150,820
BOTSWANA,BW,3,NULL,NULL,Printed Matter Registered Airmail,150,200,940
BOTSWANA,BW,3,NULL,NULL,Printed Matter Registered Airmail,200,250,1060
BOTSWANA,BW,3,NULL,NULL,Printed Matter Registered Airmail,250,300,1180
BOTSWANA,BW,3,NULL,NULL,Printed Matter Registered Airmail,300,350,1300
BOTSWANA,BW,3,NULL,NULL,Printed Matter Registered Airmail,350,400,1420
BOTSWANA,BW,3,NULL,NULL,Printed Matter Registered Airmail,400,450,1540
BOTSWANA,BW,3,NULL,NULL,Printed Matter Registered Airmail,450,500,1660
BOTSWANA,BW,3,NULL,NULL,Printed Matter Registered Airmail,500,550,1780
BOTSWANA,BW,3,NULL,NULL,Printed Matter Registered Airmail,550,600,1900
BOTSWANA,BW,3,NULL,NULL,Printed Matter Registered Airmail,600,650,2020
BOTSWANA,BW,3,NULL,NULL,Printed Matter Registered Airmail,650,700,2140
BOTSWANA,BW,3,NULL,NULL,Printed Matter Registered Airmail,700,750,2260
BOTSWANA,BW,3,NULL,NULL,Printed Matter Registered Airmail,750,800,2380
BOTSWANA,BW,3,NULL,NULL,Printed Matter Registered Airmail,800,850,2500
BOTSWANA,BW,3,NULL,NULL,Printed Matter Registered Airmail,850,900,2620
BOTSWANA,BW,3,NULL,NULL,Printed Matter Registered Airmail,900,950,2740
BOTSWANA,BW,3,NULL,NULL,Printed Matter Registered Airmail,950,1000,2860
BOTSWANA,BW,3,NULL,NULL,Printed Matter Registered Airmail,1000,1250,3160
BOTSWANA,BW,3,NULL,NULL,Printed Matter Registered Airmail,1250,1500,3460
BOTSWANA,BW,3,NULL,NULL,Printed Matter Registered Airmail,1500,1750,3760
BOTSWANA,BW,3,NULL,NULL,Printed Matter Registered Airmail,1750,2000,4060
BOTSWANA,BW,3,NULL,NULL,Printed Matter Registered Airmail,2000,2250,4360
BOTSWANA,BW,3,NULL,NULL,Printed Matter Registered Airmail,2250,2500,4660
BOTSWANA,BW,3,NULL,NULL,Printed Matter Registered Airmail,2500,2750,4960
BOTSWANA,BW,3,NULL,NULL,Printed Matter Registered Airmail,2750,3000,5260
BOTSWANA,BW,3,NULL,NULL,Printed Matter Registered Airmail,3000,3500,5860
BOTSWANA,BW,3,NULL,NULL,Printed Matter Registered Airmail,3500,4000,6460
BOTSWANA,BW,3,NULL,NULL,Printed Matter Registered Airmail,4000,4500,7060
BOTSWANA,BW,3,NULL,NULL,Printed Matter Registered Airmail,4500,5000,7660
BRAZIL,BR,3,NULL,NULL,Printed Matter Registered Airmail,0,20,500
BRAZIL,BR,3,NULL,NULL,Printed Matter Registered Airmail,20,25,540
BRAZIL,BR,3,NULL,NULL,Printed Matter Registered Airmail,25,50,580
BRAZIL,BR,3,NULL,NULL,Printed Matter Registered Airmail,50,100,700
BRAZIL,BR,3,NULL,NULL,Printed Matter Registered Airmail,100,150,820
BRAZIL,BR,3,NULL,NULL,Printed Matter Registered Airmail,150,200,940
BRAZIL,BR,3,NULL,NULL,Printed Matter Registered Airmail,200,250,1060
BRAZIL,BR,3,NULL,NULL,Printed Matter Registered Airmail,250,300,1180
BRAZIL,BR,3,NULL,NULL,Printed Matter Registered Airmail,300,350,1300
BRAZIL,BR,3,NULL,NULL,Printed Matter Registered Airmail,350,400,1420
BRAZIL,BR,3,NULL,NULL,Printed Matter Registered Airmail,400,450,1540
BRAZIL,BR,3,NULL,NULL,Printed Matter Registered Airmail,450,500,1660
BRAZIL,BR,3,NULL,NULL,Printed Matter Registered Airmail,500,550,1780
BRAZIL,BR,3,NULL,NULL,Printed Matter Registered Airmail,550,600,1900
BRAZIL,BR,3,NULL,NULL,Printed Matter Registered Airmail,600,650,2020
BRAZIL,BR,3,NULL,NULL,Printed Matter Registered Airmail,650,700,2140
BRAZIL,BR,3,NULL,NULL,Printed Matter Registered Airmail,700,750,2260
BRAZIL,BR,3,NULL,NULL,Printed Matter Registered Airmail,750,800,2380
BRAZIL,BR,3,NULL,NULL,Printed Matter Registered Airmail,800,850,2500
BRAZIL,BR,3,NULL,NULL,Printed Matter Registered Airmail,850,900,2620
BRAZIL,BR,3,NULL,NULL,Printed Matter Registered Airmail,900,950,2740
BRAZIL,BR,3,NULL,NULL,Printed Matter Registered Airmail,950,1000,2860
BRAZIL,BR,3,NULL,NULL,Printed Matter Registered Airmail,1000,1250,3160
BRAZIL,BR,3,NULL,NULL,Printed Matter Registered Airmail,1250,1500,3460
BRAZIL,BR,3,NULL,NULL,Printed Matter Registered Airmail,1500,1750,3760
BRAZIL,BR,3,NULL,NULL,Printed Matter Registered Airmail,1750,2000,4060
BRAZIL,BR,3,NULL,NULL,Printed Matter Registered Airmail,2000,2250,4360
BRAZIL,BR,3,NULL,NULL,Printed Matter Registered Airmail,2250,2500,4660
BRAZIL,BR,3,NULL,NULL,Printed Matter Registered Airmail,2500,2750,4960
BRAZIL,BR,3,NULL,NULL,Printed Matter Registered Airmail,2750,3000,5260
BRAZIL,BR,3,NULL,NULL,Printed Matter Registered Airmail,3000,3500,5860
BRAZIL,BR,3,NULL,NULL,Printed Matter Registered Airmail,3500,4000,6460
BRAZIL,BR,3,NULL,NULL,Printed Matter Registered Airmail,4000,4500,7060
BRAZIL,BR,3,NULL,NULL,Printed Matter Registered Airmail,4500,5000,7660
BRITISH VIRGIN ISLANDS,VG,2,NULL,NULL,Printed Matter Registered Airmail,0,20,490
BRITISH VIRGIN ISLANDS,VG,2,NULL,NULL,Printed Matter Registered Airmail,20,25,520
BRITISH VIRGIN ISLANDS,VG,2,NULL,NULL,Printed Matter Registered Airmail,25,50,560
BRITISH VIRGIN ISLANDS,VG,2,NULL,NULL,Printed Matter Registered Airmail,50,100,650
BRITISH VIRGIN ISLANDS,VG,2,NULL,NULL,Printed Matter Registered Airmail,100,150,740
BRITISH VIRGIN ISLANDS,VG,2,NULL,NULL,Printed Matter Registered Airmail,150,200,830
BRITISH VIRGIN ISLANDS,VG,2,NULL,NULL,Printed Matter Registered Airmail,200,250,920
BRITISH VIRGIN ISLANDS,VG,2,NULL,NULL,Printed Matter Registered Airmail,250,300,1010
BRITISH VIRGIN ISLANDS,VG,2,NULL,NULL,Printed Matter Registered Airmail,300,350,1100
BRITISH VIRGIN ISLANDS,VG,2,NULL,NULL,Printed Matter Registered Airmail,350,400,1190
BRITISH VIRGIN ISLANDS,VG,2,NULL,NULL,Printed Matter Registered Airmail,400,450,1280
BRITISH VIRGIN ISLANDS,VG,2,NULL,NULL,Printed Matter Registered Airmail,450,500,1370
BRITISH VIRGIN ISLANDS,VG,2,NULL,NULL,Printed Matter Registered Airmail,500,550,1460
BRITISH VIRGIN ISLANDS,VG,2,NULL,NULL,Printed Matter Registered Airmail,550,600,1550
BRITISH VIRGIN ISLANDS,VG,2,NULL,NULL,Printed Matter Registered Airmail,600,650,1640
BRITISH VIRGIN ISLANDS,VG,2,NULL,NULL,Printed Matter Registered Airmail,650,700,1730
BRITISH VIRGIN ISLANDS,VG,2,NULL,NULL,Printed Matter Registered Airmail,700,750,1820
BRITISH VIRGIN ISLANDS,VG,2,NULL,NULL,Printed Matter Registered Airmail,750,800,1910
BRITISH VIRGIN ISLANDS,VG,2,NULL,NULL,Printed Matter Registered Airmail,800,850,2000
BRITISH VIRGIN ISLANDS,VG,2,NULL,NULL,Printed Matter Registered Airmail,850,900,2090
BRITISH VIRGIN ISLANDS,VG,2,NULL,NULL,Printed Matter Registered Airmail,900,950,2180
BRITISH VIRGIN ISLANDS,VG,2,NULL,NULL,Printed Matter Registered Airmail,950,1000,2270
BRITISH VIRGIN ISLANDS,VG,2,NULL,NULL,Printed Matter Registered Airmail,1000,1250,2495
BRITISH VIRGIN ISLANDS,VG,2,NULL,NULL,Printed Matter Registered Airmail,1250,1500,2720
BRITISH VIRGIN ISLANDS,VG,2,NULL,NULL,Printed Matter Registered Airmail,1500,1750,2945
BRITISH VIRGIN ISLANDS,VG,2,NULL,NULL,Printed Matter Registered Airmail,1750,2000,3170
BRITISH VIRGIN ISLANDS,VG,2,NULL,NULL,Printed Matter Registered Airmail,2000,2250,3395
BRITISH VIRGIN ISLANDS,VG,2,NULL,NULL,Printed Matter Registered Airmail,2250,2500,3620
BRITISH VIRGIN ISLANDS,VG,2,NULL,NULL,Printed Matter Registered Airmail,2500,2750,3845
BRITISH VIRGIN ISLANDS,VG,2,NULL,NULL,Printed Matter Registered Airmail,2750,3000,4070
BRITISH VIRGIN ISLANDS,VG,2,NULL,NULL,Printed Matter Registered Airmail,3000,3500,4520
BRITISH VIRGIN ISLANDS,VG,2,NULL,NULL,Printed Matter Registered Airmail,3500,4000,4970
BRITISH VIRGIN ISLANDS,VG,2,NULL,NULL,Printed Matter Registered Airmail,4000,4500,5420
BRITISH VIRGIN ISLANDS,VG,2,NULL,NULL,Printed Matter Registered Airmail,4500,5000,5870
BRUNEI,BN,1,NULL,NULL,Printed Matter Registered Airmail,0,20,480
BRUNEI,BN,1,NULL,NULL,Printed Matter Registered Airmail,20,25,500
BRUNEI,BN,1,NULL,NULL,Printed Matter Registered Airmail,25,50,530
BRUNEI,BN,1,NULL,NULL,Printed Matter Registered Airmail,50,100,600
BRUNEI,BN,1,NULL,NULL,Printed Matter Registered Airmail,100,150,670
BRUNEI,BN,1,NULL,NULL,Printed Matter Registered Airmail,150,200,740
BRUNEI,BN,1,NULL,NULL,Printed Matter Registered Airmail,200,250,810
BRUNEI,BN,1,NULL,NULL,Printed Matter Registered Airmail,250,300,880
BRUNEI,BN,1,NULL,NULL,Printed Matter Registered Airmail,300,350,950
BRUNEI,BN,1,NULL,NULL,Printed Matter Registered Airmail,350,400,1020
BRUNEI,BN,1,NULL,NULL,Printed Matter Registered Airmail,400,450,1090
BRUNEI,BN,1,NULL,NULL,Printed Matter Registered Airmail,450,500,1160
BRUNEI,BN,1,NULL,NULL,Printed Matter Registered Airmail,500,550,1230
BRUNEI,BN,1,NULL,NULL,Printed Matter Registered Airmail,550,600,1300
BRUNEI,BN,1,NULL,NULL,Printed Matter Registered Airmail,600,650,1370
BRUNEI,BN,1,NULL,NULL,Printed Matter Registered Airmail,650,700,1440
BRUNEI,BN,1,NULL,NULL,Printed Matter Registered Airmail,700,750,1510
BRUNEI,BN,1,NULL,NULL,Printed Matter Registered Airmail,750,800,1580
BRUNEI,BN,1,NULL,NULL,Printed Matter Registered Airmail,800,850,1650
BRUNEI,BN,1,NULL,NULL,Printed Matter Registered Airmail,850,900,1720
BRUNEI,BN,1,NULL,NULL,Printed Matter Registered Airmail,900,950,1790
BRUNEI,BN,1,NULL,NULL,Printed Matter Registered Airmail,950,1000,1860
BRUNEI,BN,1,NULL,NULL,Printed Matter Registered Airmail,1000,1250,2035
BRUNEI,BN,1,NULL,NULL,Printed Matter Registered Airmail,1250,1500,2210
BRUNEI,BN,1,NULL,NULL,Printed Matter Registered Airmail,1500,1750,2385
BRUNEI,BN,1,NULL,NULL,Printed Matter Registered Airmail,1750,2000,2560
BRUNEI,BN,1,NULL,NULL,Printed Matter Registered Airmail,2000,2250,2735
BRUNEI,BN,1,NULL,NULL,Printed Matter Registered Airmail,2250,2500,2910
BRUNEI,BN,1,NULL,NULL,Printed Matter Registered Airmail,2500,2750,3085
BRUNEI,BN,1,NULL,NULL,Printed Matter Registered Airmail,2750,3000,3260
BRUNEI,BN,1,NULL,NULL,Printed Matter Registered Airmail,3000,3500,3610
BRUNEI,BN,1,NULL,NULL,Printed Matter Registered Airmail,3500,4000,3960
BRUNEI,BN,1,NULL,NULL,Printed Matter Registered Airmail,4000,4500,4310
BRUNEI,BN,1,NULL,NULL,Printed Matter Registered Airmail,4500,5000,4660
BULGARIA,BG,2,NULL,NULL,Printed Matter Registered Airmail,0,20,490
BULGARIA,BG,2,NULL,NULL,Printed Matter Registered Airmail,20,25,520
BULGARIA,BG,2,NULL,NULL,Printed Matter Registered Airmail,25,50,560
BULGARIA,BG,2,NULL,NULL,Printed Matter Registered Airmail,50,100,650
BULGARIA,BG,2,NULL,NULL,Printed Matter Registered Airmail,100,150,740
BULGARIA,BG,2,NULL,NULL,Printed Matter Registered Airmail,150,200,830
BULGARIA,BG,2,NULL,NULL,Printed Matter Registered Airmail,200,250,920
BULGARIA,BG,2,NULL,NULL,Printed Matter Registered Airmail,250,300,1010
BULGARIA,BG,2,NULL,NULL,Printed Matter Registered Airmail,300,350,1100
BULGARIA,BG,2,NULL,NULL,Printed Matter Registered Airmail,350,400,1190
BULGARIA,BG,2,NULL,NULL,Printed Matter Registered Airmail,400,450,1280
BULGARIA,BG,2,NULL,NULL,Printed Matter Registered Airmail,450,500,1370
BULGARIA,BG,2,NULL,NULL,Printed Matter Registered Airmail,500,550,1460
BULGARIA,BG,2,NULL,NULL,Printed Matter Registered Airmail,550,600,1550
BULGARIA,BG,2,NULL,NULL,Printed Matter Registered Airmail,600,650,1640
BULGARIA,BG,2,NULL,NULL,Printed Matter Registered Airmail,650,700,1730
BULGARIA,BG,2,NULL,NULL,Printed Matter Registered Airmail,700,750,1820
BULGARIA,BG,2,NULL,NULL,Printed Matter Registered Airmail,750,800,1910
BULGARIA,BG,2,NULL,NULL,Printed Matter Registered Airmail,800,850,2000
BULGARIA,BG,2,NULL,NULL,Printed Matter Registered Airmail,850,900,2090
BULGARIA,BG,2,NULL,NULL,Printed Matter Registered Airmail,900,950,2180
BULGARIA,BG,2,NULL,NULL,Printed Matter Registered Airmail,950,1000,2270
BULGARIA,BG,2,NULL,NULL,Printed Matter Registered Airmail,1000,1250,2495
BULGARIA,BG,2,NULL,NULL,Printed Matter Registered Airmail,1250,1500,2720
BULGARIA,BG,2,NULL,NULL,Printed Matter Registered Airmail,1500,1750,2945
BULGARIA,BG,2,NULL,NULL,Printed Matter Registered Airmail,1750,2000,3170
BULGARIA,BG,2,NULL,NULL,Printed Matter Registered Airmail,2000,2250,3395
BULGARIA,BG,2,NULL,NULL,Printed Matter Registered Airmail,2250,2500,3620
BULGARIA,BG,2,NULL,NULL,Printed Matter Registered Airmail,2500,2750,3845
BULGARIA,BG,2,NULL,NULL,Printed Matter Registered Airmail,2750,3000,4070
BULGARIA,BG,2,NULL,NULL,Printed Matter Registered Airmail,3000,3500,4520
BULGARIA,BG,2,NULL,NULL,Printed Matter Registered Airmail,3500,4000,4970
BULGARIA,BG,2,NULL,NULL,Printed Matter Registered Airmail,4000,4500,5420
BULGARIA,BG,2,NULL,NULL,Printed Matter Registered Airmail,4500,5000,5870
BURKINA FASO,BF,3,NULL,NULL,Printed Matter Registered Airmail,0,20,500
BURKINA FASO,BF,3,NULL,NULL,Printed Matter Registered Airmail,20,25,540
BURKINA FASO,BF,3,NULL,NULL,Printed Matter Registered Airmail,25,50,580
BURKINA FASO,BF,3,NULL,NULL,Printed Matter Registered Airmail,50,100,700
BURKINA FASO,BF,3,NULL,NULL,Printed Matter Registered Airmail,100,150,820
BURKINA FASO,BF,3,NULL,NULL,Printed Matter Registered Airmail,150,200,940
BURKINA FASO,BF,3,NULL,NULL,Printed Matter Registered Airmail,200,250,1060
BURKINA FASO,BF,3,NULL,NULL,Printed Matter Registered Airmail,250,300,1180
BURKINA FASO,BF,3,NULL,NULL,Printed Matter Registered Airmail,300,350,1300
BURKINA FASO,BF,3,NULL,NULL,Printed Matter Registered Airmail,350,400,1420
BURKINA FASO,BF,3,NULL,NULL,Printed Matter Registered Airmail,400,450,1540
BURKINA FASO,BF,3,NULL,NULL,Printed Matter Registered Airmail,450,500,1660
BURKINA FASO,BF,3,NULL,NULL,Printed Matter Registered Airmail,500,550,1780
BURKINA FASO,BF,3,NULL,NULL,Printed Matter Registered Airmail,550,600,1900
BURKINA FASO,BF,3,NULL,NULL,Printed Matter Registered Airmail,600,650,2020
BURKINA FASO,BF,3,NULL,NULL,Printed Matter Registered Airmail,650,700,2140
BURKINA FASO,BF,3,NULL,NULL,Printed Matter Registered Airmail,700,750,2260
BURKINA FASO,BF,3,NULL,NULL,Printed Matter Registered Airmail,750,800,2380
BURKINA FASO,BF,3,NULL,NULL,Printed Matter Registered Airmail,800,850,2500
BURKINA FASO,BF,3,NULL,NULL,Printed Matter Registered Airmail,850,900,2620
BURKINA FASO,BF,3,NULL,NULL,Printed Matter Registered Airmail,900,950,2740
BURKINA FASO,BF,3,NULL,NULL,Printed Matter Registered Airmail,950,1000,2860
BURKINA FASO,BF,3,NULL,NULL,Printed Matter Registered Airmail,1000,1250,3160
